#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
5.55000E-05 4.48052E+09 1.48138E+05
5.56000E-05 4.44837E+09 1.47075E+05
5.57000E-05 4.41651E+09 1.46022E+05
5.58000E-05 4.38494E+09 1.44978E+05
5.59000E-05 4.35364E+09 1.43943E+05
5.60000E-05 4.32263E+09 1.42918E+05
5.61000E-05 4.29189E+09 1.41902E+05
5.62000E-05 4.26143E+09 1.40894E+05
5.63000E-05 4.23123E+09 1.39896E+05
5.64000E-05 4.20130E+09 1.38907E+05
5.65000E-05 4.17164E+09 1.37926E+05
5.66000E-05 4.14223E+09 1.36954E+05
5.67000E-05 4.11309E+09 1.35990E+05
5.68000E-05 4.08420E+09 1.35035E+05
5.69000E-05 4.05556E+09 1.34088E+05
5.70000E-05 4.02718E+09 1.33150E+05
5.71000E-05 3.99904E+09 1.32219E+05
5.72000E-05 3.97115E+09 1.31297E+05
5.73000E-05 3.94350E+09 1.30383E+05
